Date,text,DataSource,Polarity,SentimentScore,Sentiment,match
09-06-2017 15:30,"b""What's on your #summer watch list? From ghosts to aliens, these 23 films have us ready for a summer at the movies. https://t.co/w96evUwzpr""",SocailMedia,0.2,3,Neutral,FALSE
09-06-2017 03:15,"b""Catch TiVo's Margret Schmidt (@tivodesign), Scott Maddux, and Betsy Rella at #TVOTSF2017 later this month.\xe2\x80\xa6 https://t.co/WIth1yX1P5""",SocialMedia,0,3,Neutral,FALSE
08-06-2017 20:41,"b""@carterblumeyer If you're using any Ethernet switches or hubs in your network, try bypassing them to verify the iss\xe2\x80\xa6 https://t.co/QXK7w3EBIf""",SocailMedia,0,3,Neutral,FALSE
08-06-2017 20:18,b'@carterblumeyer Try to uninstall and reinstall the App.',SocailMedia,0,3,Neutral,FALSE
08-06-2017 19:15,"b""If you're heading to the Programmatic Summit you'll be able to see Walt Horstman moderate a panel:\xe2\x80\xa6 https://t.co/bd7QkfnwC4""",SocialMedia,0.25,4,Positive,FALSE
08-06-2017 18:51,b'@Trojan_Walrus @Trojan_Walrus We do apologize about the issue with your guide.  Please DM us your email and phone n\xe2\x80\xa6 https://t.co/QxChhO2PNK',SocailMedia,0,3,Neutral,FALSE
08-06-2017 18:32,b'@carterblumeyer Is your PC also hardwired directly to your router via Ethernet? Are there any switches or hubs in your network?',SocailMedia,0.1,3,Neutral,FALSE
08-06-2017 18:21,"b'@carterblumeyer To clarify, do you mean that your TiVo Roamio and Premiere are hardwired directly to your router via Ethernet?'",SocailMedia,-0.10625,2,Negative,FALSE
08-06-2017 18:00,b'#TV reboots are all the rage. Which childhood #TV show or movie do you want to see make a comeback? https://t.co/JJ4XedWZVy',SocailMedia,0,3,Neutral,FALSE
08-06-2017 17:47,b'@carterblumeyer Have you tried to restart the PC?',SocailMedia,0,3,Neutral,FALSE
08-06-2017 17:06,"b""@AllThisWinning @AllThisWinning We're sorry for the inconvenience. Are there any specific lineup changes with your cable service provider?""",SocailMedia,-0.25,2,Negative,FALSE
08-06-2017 16:58,"b""@carterblumeyer We are sorry to hear that the quality isn't good for you. Have you tried to power down the network along with the TiVo?""",SocailMedia,0.014814815,3,Neutral,FALSE
08-06-2017 14:15,b'RT @consultVodkr: PwC: internet video revenues will overtake physical home video for the first time this year https://t.co/b0JHqXvtWJ via @\xe2\x80\xa6',SocialMedia,0.125,3,Neutral,FALSE
08-06-2017 14:00,"b""Bigger and Bolder\xe2\x80\x94that's the TiVo BOLT+. Did we mention it can record 6 shows at once? Mic drop \xf0\x9f\x8e\xa4. https://t.co/HO8kdEM66S""",SocailMedia,0,3,Neutral,FALSE
07-06-2017 21:37,"b""@ElaineSnyderm You're welcome. Have a nice day.""",SocailMedia,0.7,5,Very Positive,FALSE
07-06-2017 21:27,b'@ElaineSnyderm Try to reboot your TiVo Premiere. Unplug the power for 15 seconds before you plug it back in.',SocailMedia,0,3,Neutral,FALSE
07-06-2017 21:11,"b""@ElaineSnyderm Hello Elaine. We are sorry to hear that about your Premiere's guide information. What troubleshootin\xe2\x80\xa6 https://t.co/KhZQbUsiCS""",SocailMedia,-0.5,2,Negative,FALSE
07-06-2017 20:15,b'Did you know? 18% of worldwide households receive their #TV via #FTA satellite. https://t.co/Xw8mXbJmlc https://t.co/2jOjVvdPtV',SocialMedia,0,3,Neutral,FALSE
07-06-2017 20:00,"b'This #fall, everything old is new again! Which #TV trends are you most looking forward to? Musicals, anyone? https://t.co/icEWuKtIxe'",SocailMedia,0.256818182,4,Positive,FALSE
07-06-2017 16:30,"b""Take us out to the ballpark! \xe2\x9a\xbe\xef\xb8\x8f What's your all-time favorite sports #movie? https://t.co/NiytFZIct3""",SocailMedia,0.5,5,Very Positive,FALSE
07-06-2017 14:30,b'Live #VR #entertainment experiences will reach consumers as soon as this month: https://t.co/o8F4TfCFIN.',SocialMedia,0.136363636,3,Neutral,FALSE
06-06-2017 22:22,"b""@coachandrew @coachandrew Hi Andrew! As of the moment, TiVo DVR's aren't compatible with YouTubeTV. But you can sug\xe2\x80\xa6 https://t.co/2FhOtrKC0G""",SocailMedia,0,3,Neutral,FALSE
06-06-2017 21:00,b'This research company is using #Instagram posts to measure emotional responses from #TV viewers: https://t.co/5giQ1UzGRy',SocialMedia,0,3,Neutral,FALSE
06-06-2017 19:30,b'June streaming highlights are in! These titles are sure to tempt you to stay inside and soak up some AC: https://t.co/75MlTwoxT9.',SocailMedia,0.5,5,Very Positive,FALSE
06-06-2017 17:30,"b'@wheelinDLin Unplug the TiVo, wait 30 seconds and plug the power back in.'",SocailMedia,0,3,Neutral,FALSE
06-06-2017 17:13,"b'@wheelinDLin Hey Dan, how are you connecting to the network?'",SocailMedia,0,3,Neutral,FALSE
06-06-2017 16:40,"b""@KyleFlaherty Hello Kyle. I am sorry to hear that you're having issues recording. Are these OnePass recordings? On\xe2\x80\xa6 https://t.co/xxnqV6WLst""",SocailMedia,-0.5,2,Negative,FALSE
06-06-2017 16:36,"b'@Cisco_Hawk If the issue persists within 24 hours, you will need to reach our phone support at 877-367-8486 for further assistance.'",SocailMedia,0,3,Neutral,FALSE
06-06-2017 16:34,b'@Cisco_Hawk Make sure that the power cord is plug into a working wall outlet. 5-8 minutes is the usual time for the\xe2\x80\xa6 https://t.co/BM6Cwel2Xn',SocailMedia,0.125,3,Neutral,FALSE
06-06-2017 16:14,"b'@Cisco_Hawk Hey Michael! To fix this, kindly,unplug everything from the TiVo Mini, wait 15 seconds, and plug back t\xe2\x80\xa6 https://t.co/5Rb9yfqk3S'",SocailMedia,0,3,Neutral,FALSE
06-06-2017 15:10,"b'Joan FitzGerald will be participating in a panel at Mavericks of Media this Thursday, June 8 in #NYC.\xe2\x80\xa6 https://t.co/0MHdinFhsu'",SocialMedia,0,3,Neutral,FALSE
06-06-2017 14:30,"b""Which famous faces are you most looking forward to seeing on the #bigscreen this #summer? Don't forget these 8! \xf0\x9f\x98\x8e  https://t.co/rfy8n33Pal""",SocailMedia,0.5625,5,Very Positive,FALSE
06-06-2017 14:06,b'RT @cndawesontv: Great discussion on the panel today representing @tivoforbusiness at #IHSTechLondon https://t.co/79a0jXS0A1',SocialMedia,0.8,5,Very Positive,FALSE
06-06-2017 14:06,b'RT @maria_aguete: Voice search will really help consumers finding the content they want on their TVs. @cndawesontv @tivoforbusiness #IHSTec\xe2\x80\xa6',SocialMedia,0.2,3,Neutral,FALSE
05-06-2017 21:00,"b""It's golden lasso time! Why did #WonderWoman's battle to reach the big screen take 75 years? https://t.co/CCmkIFffUF #DCEU""",SocailMedia,0.1875,3,Neutral,FALSE
05-06-2017 20:00,"b""#OTTExec: TiVo's Walt Horstman will be participating in session 6 at 3 PM ET on Thursday, June 8 in NYC.\xe2\x80\xa6 https://t.co/B6NlfJPWBl""",SocialMedia,0,3,Neutral,FALSE
05-06-2017 17:32,b'@earlmagnus @earlmagnus You can also file a lineup report at https://t.co/MJHLO1UyRu for faster transaction.',SocailMedia,0,3,Neutral,FALSE
05-06-2017 17:26,b'@earlmagnus @earlmagnus Hi Earl! Had this issue happened a few times? Please do call us at 877-367-8486 so that we can file a lineup report.',SocailMedia,-0.2,2,Negative,FALSE
05-06-2017 15:30,"b'Nonsense matters! When it comes to #movies, those silly summer flicks matter, too. \xf0\x9f\x93\xbd\xef\xb8\x8f https://t.co/oqPv995FKK https://t.co/W3i7oulRtD'",SocailMedia,-0.5,2,Negative,FALSE
05-06-2017 15:20,b'WATCH: The evolution of TV in under 2 minutes. Can you spot the TiVo technology? https://t.co/Q0wlOVpDxx https://t.co/gJbCZk8lLl',SocialMedia,0,3,Neutral,FALSE
03-06-2017 00:57,"b'@d_mullane Can you try navigating to Your Account and select Order in My List, then select Manual Ordering.'",SocailMedia,0,3,Neutral,FALSE
03-06-2017 00:48,b'@d_mullane Hi Dan! Are you referring to the Apps arrangement?',SocailMedia,0,3,Neutral,FALSE
02-06-2017 21:52,"b""@DrTekmeister Hello G Morgan. We don't have any announcement for that at this time.""",SocailMedia,0,3,Neutral,FALSE
02-06-2017 21:35,"b""Catch TiVo's Margret Schmidt (@tivodesign), Betsy Rella, and Scott Maddux in San Francisco this month at\xe2\x80\xa6 https://t.co/hr61Vse2b8""",SocialMedia,0,3,Neutral,FALSE
02-06-2017 21:00,"b""#TwinPeaks is back on the air after 25 years! What's your verdict on the new season? https://t.co/9TPOxfr8LM""",SocailMedia,0.068181818,3,Neutral,FALSE
02-06-2017 19:15,"b""#GenZ loves #YouTube\xe2\x80\x94in fact, 50% of them say they can't live without the platform: https://t.co/chnZoSrWG9.""",SocialMedia,0.136363636,3,Neutral,FALSE
02-06-2017 19:00,b'Get lassoed into the world of #WonderWoman this weekend on TiVo Central. And don\xe2\x80\x99t forget to catch up with the rest\xe2\x80\xa6 https://t.co/o2UK0M5Hal',SocailMedia,0,3,Neutral,FALSE
02-06-2017 18:00,b'Word on the street is big things are happening on the small screen this fall. What shows are people buzzing about? https://t.co/Bwcx9ovSxt',SocailMedia,-0.125,2,Negative,FALSE
02-06-2017 15:15,b'A new #\xc3\xa0lacarte #TV service will reach the #UK soon: https://t.co/oBu2F9D0ou.',SocialMedia,0.136363636,3,Neutral,FALSE
02-06-2017 10:18,b'6 June: @cndawesontv speaks at the Media and Technology Conference in London at 10:10 AM BST. https://t.co/gofKjVJjfE',SocialMedia,0,3,Neutral,FALSE
01-06-2017 20:00,"b""Did any of your fav #TV shows fall victim to cancellation this year? https://t.co/VbEh1WIEai\nDon't blame the messenger. \xf0\x9f\x98\xac""",SocailMedia,-0.075,2,Negative,FALSE
01-06-2017 19:11,"b'@lifefooftastic Hello fooftastic. Yes, you can.'",SocailMedia,0,3,Neutral,FALSE
01-06-2017 15:30,"b""#TV networks got together for a fall TV preview. (Our invite must've gotten lost in the mail. \xf0\x9f\x98\xa2) What looks good? https://t.co/SdbszWBPTY""",SocailMedia,0.7,5,Very Positive,FALSE
01-06-2017 13:20,b'#ICYMI: Even more #voicecontrol uses are coming to Google-powered devices this year. https://t.co/ElDnAfaKDF #GoogleIO',SocialMedia,0.5,5,Very Positive,FALSE
31-05-2017 22:20,b'Which #streaming services are most popular among #cordcutters? https://t.co/DxQxnqDVod',SocialMedia,0.55,5,Very Positive,FALSE
31-05-2017 19:45,"b'New research identified the frequency and length ""sweet spots"" for #digital ads: https://t.co/xeqKZIzYUZ.'",SocialMedia,0.162121212,3,Neutral,FALSE
31-05-2017 18:03,"b""@Substance12 We apologize for the troubles. I'd recommend to try resetting the app (Settings &gt; Reset application).\xe2\x80\xa6 https://t.co/RO7hqTWP7E""",SocailMedia,0,3,Neutral,FALSE
31-05-2017 16:52,"b""@Sam_Ebnet Afterwards, we'll pair your remote to your DVR in RF mode. Please refer to this link on how to do it: https://t.co/c0iLiPX4vH""",SocailMedia,-0.1,2,Negative,FALSE
31-05-2017 16:33,"b'@Sam_Ebnet Then, Press Thumbs Down three times, then press Enter. The activity indicator will flash red three times\xe2\x80\xa6 https://t.co/UByIQRdYvY'",SocailMedia,-0.077777778,2,Negative,FALSE
31-05-2017 16:31,"b'@Sam_Ebnet To perform a Global reset, kindly press and hold the TiVo + TV Power buttons until the activity indicator blinks red.'",SocailMedia,0.2,3,Neutral,FALSE
31-05-2017 16:30,"b"".@Snapchat has its sights set on changing the mobile era all over again. How? #TV. Who's in? https://t.co/E5z6AmAT0t""",SocailMedia,0,3,Neutral,FALSE
31-05-2017 16:23,b'@Sam_Ebnet If you have not tried this already I would give it a shot and see if the batteries continue to drain at that rate.',SocailMedia,0,3,Neutral,FALSE
31-05-2017 16:18,b'@Sam_Ebnet Have you performed a global reset of the remote? Some customers can resolve this issue using a Global Reset.',SocailMedia,-0.033333333,2,Negative,FALSE
31-05-2017 15:37,b'RT @cndawesontv: \xc2\xa1Lo agradezco! @maria_aguete our @tivoforbusiness #voicesearch makes #contentdiscovery simple again https://t.co/F2zmB26gqE',SocialMedia,0,3,Neutral,FALSE
31-05-2017 15:10,b'Watch and learn how TiVo is powering innovation in #voicecontrol and entertainment. https://t.co/Ole13QpZyu #InnovationByTiVo',SocialMedia,0,3,Neutral,FALSE
30-05-2017 18:00,b'What #TV shows do you want to see revived for a new season? https://t.co/tH4nuZP3ni',SocailMedia,0.136363636,3,Neutral,FALSE
30-05-2017 15:51,"b""Take a deep dive with @Variety into @Snapchat's plans to grow its #TV and #entertainment platform. https://t.co/EOupRXEq06""",SocialMedia,0,3,Neutral,FALSE
30-05-2017 14:00,"b""Which iconic #TV foods do you wish you could eat? We're all in on #30Rock's cheesy blasters. https://t.co/1RHQ5sc56r https://t.co/FHriutZweJ""",SocailMedia,0,3,Neutral,FALSE
30-05-2017 07:00,"b'Join TiVo at @ANGA_COM and see our #entertainment discovery solutions in person. Find us in Hall 7, #C49.\xe2\x80\xa6 https://t.co/8HbIXhEDte'",SocialMedia,0,3,Neutral,FALSE
29-05-2017 22:05,"b""#TwinPeaks might've been off the air for over 25 years, but its legacy lives on! Which shows owe David Lynch a debt? https://t.co/NsPcyhB2Ig""",SocailMedia,0,3,Neutral,FALSE
29-05-2017 22:02,"b'@fuzznick We understand the frustration. However, we have limited options here. It has to be done through our customer support line.'",SocailMedia,-0.071428571,2,Negative,FALSE
29-05-2017 21:42,"b'@fuzznick Hi @fuzznick! To further assist you with this, you will want to contact our phone support at 877-367-8486.'",SocailMedia,0,3,Neutral,FALSE
29-05-2017 20:00,"b'When it comes to live social #video, engagement is king. https://t.co/nditqIgrl4 #livevideo'",SocialMedia,0.084848485,3,Neutral,FALSE
29-05-2017 17:00,"b'Despite relatively few #4K broadcasts, 4K televisions sales are expected to increase by 38% in 2017.\xe2\x80\xa6 https://t.co/1OoQ6b1gGG'",SocialMedia,-0.15,2,Negative,FALSE
29-05-2017 15:57,b'We want your vote! Which #TV show of 2017 takes the cake as the best so far? https://t.co/TrQQJ3FVWT https://t.co/97CMp2m58j',SocailMedia,0.55,5,Very Positive,FALSE
28-05-2017 18:50,"b'@Hamburglarxyz If none of these works, please call our phone support at 877-367-8486 to further investigate the issue towards a resolution.'",SocailMedia,0,3,Neutral,FALSE
28-05-2017 18:48,b'@Hamburglarxyz Power cycling your TiVo box and completing a force connection to TiVo service twice can correct the issue.',SocailMedia,0,3,Neutral,FALSE
27-05-2017 23:32,b'@LNSmithee Hi @LNSmithee! What question do you have about Sony DVR c. 2000?',SocailMedia,0,3,Neutral,FALSE
26-05-2017 21:02,"b""Are you ready to add new #TVshows to your #bingewatch list? We have your first look into next year's new series. https://t.co/yd86w5HD9e""",SocailMedia,0.144545455,3,Neutral,FALSE
26-05-2017 20:00,b'Innovation is at the heart of everything we do. https://t.co/30tJUHHhc8',SocialMedia,0,3,Neutral,FALSE
26-05-2017 19:29,b'We have you covered this weekend. Check out our holiday guide in TiVo Central for the best movies and shows to stay\xe2\x80\xa6 https://t.co/z2U8IZT778',SocailMedia,0.5,5,Very Positive,FALSE
26-05-2017 17:02,"b'Globally, #VR content creation is expected to reach $41 billion by the end of 2023. https://t.co/r3ZjPKl2WW'",SocialMedia,-0.05,2,Negative,FALSE
26-05-2017 17:00,b'Did your favorite show get canceled? @tvoti might just know the reason why. https://t.co/Lz2phg1P21',SocailMedia,0.5,5,Very Positive,FALSE
26-05-2017 15:22,b'ICYMI: Visit TiVo Central to get ready for #PiratesLife! https://t.co/qJDzqPOcUc',SocailMedia,0.125,3,Neutral,FALSE
26-05-2017 03:02,"b""That's a wrap\xe2\x80\x94thanks for coming out to see us at #BroadcastAsia2017. https://t.co/SG555AQxHl""",SocialMedia,0,3,Neutral,FALSE
25-05-2017 21:33,"b""Who doesn't love a show within a show? (So meta!) Delve into the world of fictional TV shows with @flavorwire. https://t.co/Yed3GD95AE""",SocailMedia,0.3125,4,Positive,FALSE
25-05-2017 20:42,"b'Dead men may tell no tales, but we do have all the #POTC movies on TiVo. Visit TiVo Central to catch up and get\xe2\x80\xa6 https://t.co/NEGQVF63JX'",SocailMedia,-0.1,2,Negative,FALSE
25-05-2017 17:44,b'@dolfer You would best submit your inquiry to Amazon to see if they have updated the App in the TiVo for 4K content.',SocailMedia,1,5,Very Positive,FALSE
25-05-2017 17:43,"b'@dolfer At this time, we cannot confirm if the Amazon Prime App has been updated by Amazon to support any 4K content from their servers.'",SocailMedia,0,3,Neutral,FALSE
25-05-2017 17:18,"b'@dolfer Those Apps itself may or may not provide some services in 4K. If they do, the unit will be able to display them in that format.'",SocailMedia,0.5,5,Very Positive,FALSE
25-05-2017 17:16,b'@dolfer Hi Dolf. The TiVo Bolt does have support for 4K digital resolutions.',SocailMedia,0,3,Neutral,FALSE
25-05-2017 16:04,"b""It's time for #TV #upfronts! Get a sneak peek at the this fall's most anticipated new shows. https://t.co/AGyrTxZWOz #Upfronts2017""",SocailMedia,0.318181818,4,Positive,FALSE
25-05-2017 14:28,b'Heading to @ANGA_COM? Join TiVo and see our #entertainment discovery solutions in person. https://t.co/uQn60MYQqX https://t.co/Q3pIesRrKT',SocialMedia,0,3,Neutral,FALSE
25-05-2017 14:03,"b""Under the Sea is coming to your #TV! The Little Mermaid is making its live debut and we couldn't be more excited.\xe2\x80\xa6 https://t.co/LGaLxBS07g""",SocailMedia,0.149621212,3,Neutral,FALSE
25-05-2017 03:01,b'Learn how #voicecommands &amp; #metadata are changing entertainment from @cndawesontv. Catch us today at\xe2\x80\xa6 https://t.co/Lh7njeRzat',SocialMedia,0,3,Neutral,FALSE
24-05-2017 21:34,"b'@Dilbertic Hey Owen, I do apologize for the trouble. You would need to contact our customer service at 877-367-8486\xe2\x80\xa6 https://t.co/2UkO67MRnm'",SocailMedia,-0.2,2,Negative,FALSE
24-05-2017 20:03,"b""Need a laugh to get you over the mid-week slump? We've got 10 movies that will leave a stitch in your side. https://t.co/ZIHd5TxxUU""",SocailMedia,0.3,4,Positive,FALSE
24-05-2017 19:33,"b""Screenless #TVs? Yep, they're trending\xe2\x80\x94especially in #APAC. https://t.co/LLfa2xDf6c""",SocialMedia,0,3,Neutral,FALSE
24-05-2017 16:57,b'@LoganInHD These links will tell you more about TiVo app and TiVo Online:\nhttps://t.co/dEO8DeE8po\xe2\x80\xa6 https://t.co/TLijnDRAiN',SocailMedia,0.5,5,Very Positive,FALSE
24-05-2017 16:55,b'@LoganInHD These links give more information on how to stream from your DVR to your phone or laptop:\xe2\x80\xa6 https://t.co/2DJC2mbX1p',SocailMedia,0.5,5,Very Positive,FALSE
