Date,text,DataSource,Polarity,SentimentScore,Sentiment,Feature
20-04-2017,"he Bolt tags the beginning and ending of commercial breaks, enabling users to skip that section when they\xe2\x80\x99re playing back the programming they\xe2\x80\x99ve recorded.",TechReviews,0,3,Neutral,Commerical Skip
20-04-2017,"nother feature of the Bolt is its \xe2\x80\x9cquick mode,\xe2\x80\x9d which plays back recorded programs 30 percent faster, using software to adjust the pitch on the audio. \xe2\x80\x9cWith this and the commercial skipping, it will be possible to watch an hour-long show in roughly a half-hour,\xe2\x80\x9d the AP reports.",TechReviews,-0.025,2,Negative,Commerical Skip
20-04-2017,"\xe2\x80\x9cDish has been settling them as part of broader agreements for rights to include the channels on Dish\xe2\x80\x99s lineup,\xe2\x80\x9d the AP notes. \xe2\x80\x9cIn an agreement with CBS, for instance, Dish\xe2\x80\x99s commercial-skipping feature is blocked for the first seven days after a program is broadcast on a CBS-owned station.\xe2\x80\x9d",TechReviews,0.25,4,Positive,Commerical Skip
20-04-2017,"iVo apparently hopes to avoid similar legal problems with the Bolt and SkipMode, pointing out that it is up to viewers to activate the ad-skipping feature.",TechReviews,0.083333333,3,Neutral,Commerical Skip
20-04-2017,"Why Kanye West, Justin Bieber and Other Top Artists Are Skipping the Grammys ",TechReviews,0.1875,3,Neutral,Commerical Skip
20-04-2017,tephen A. Smith Gets a New Sparring Partner as ESPN Names Successor to Skip Bayless ,TechReviews,0.136363636,3,Neutral,Commerical Skip
20-04-2017,Why an NBC Regular Is Skipping the Olympics ,TechReviews,0,3,Neutral,Commerical Skip
20-04-2017,PN Shocker: Skip Bayless Leaving the Network ,TechReviews,0,3,Neutral,Commerical Skip
20-04-2017,"rump to Skip This Week\xe2\x80\x99s Fox News Town Hall Event; Megyn Kelly Is Hosting, But That\xe2\x80\x99s Not Why Trump Says He\xe2\x80\x99s Sitting This One Out ",TechReviews,0,3,Neutral,Commerical Skip
20-04-2017,"If You Signed Up With Dish TV Primarily Because Dish Conveniently Allows You to Skip Commercials, Here\xe2\x80\x99s Some Bad News",TechReviews,-0.15,2,Negative,Commerical Skip
20-04-2017,"his Star of TV, Stage and Film Will Reportedly Play Either the Skipper or Gilligan in the Big Screen Version of \xe2\x80\x98Gilligan\xe2\x80\x99s Island.\xe2\x80\x99 And He\xe2\x80\x99ll Co-Write the Screenplay",TechReviews,0,3,Neutral,Commerical Skip
20-04-2017,Broadcasters Put New Ad-Skipping Restrictions On YouTube TV,TechReviews,0.136363636,3,Neutral,Commerical Skip
20-04-2017,", even if they recorded the episode on DVR. Google has confirmed with the Journal that the restriction is courtesy of the licensing agreements the broadcast industry forced Google to adhere to in order to offer the service. As a result, if YouTube TV has the on-demand version of a specific program you may be interested in, then the service won't let viewers watch a recorded version that allows for ad-skipping. Instead, viewers are forced to watch the on-demand episode and all of the ads, even if consumers thought they saved the show on their DVR for ad-skippable viewing. ",TechReviews,0.01,3,Neutral,Commerical Skip
20-04-2017,"Honestly, this ad skip blocking is fully consistent with what I've seen among other cable providers. CenturyLink Prism seemed to do exactly this before I ditched it last month.",TechReviews,0.195,3,Neutral,Commerical Skip
20-04-2017,"\nIf I have it set for DVR, I can commercial skip.",TechReviews,0,3,Neutral,Commerical Skip
20-04-2017,"\nIf I have it set to DVR and there is also an ON Demand for it, I can watch the DVR version (gives a choice) and ad skip.",TechReviews,0,3,Neutral,Commerical Skip
20-04-2017,o you subscribe and buy a DVR.  Having to start streaming a show 15 minutes ahead so it can skip adds is annoying but not a show stopper.,TechReviews,-0.8,1,Very Negative,Commerical Skip
20-04-2017,OOO. I am supposed to PAY $35 a month for the privilege of watching unskippable ads that I do not want in the first place? Does any not see the built in fail in the system? PAY for ad ridden TV. NOT free. PAY and unskippable ads. HAAA. Make the service FREE then I will put up with ads. $35 F. U.,TechReviews,-0.0125,2,Negative,Commerical Skip
20-04-2017,"I don't and won't pay for any of it. I am voting with my wallet and screen time. Internet, HTPCs w/KODI and tuners on every TV and an OTA antenna. How did the 50+ year old OTA broadcast networks make any money and still be around? Screw the paid subscription services with unskippable ads.",TechReviews,0.1,3,Neutral,Commerical Skip
20-04-2017,o OTA is financed pretty much the same way.just have less anti-skip protection especially when the OTA part is analog.,TechReviews,0.056666667,3,Neutral,Commerical Skip
20-04-2017,2. Ad Subsidized (paid for by dvr-skippable ads),TechReviews,0,3,Neutral,Commerical Skip
20-04-2017,"Honestly, skipping commercials was one of the reasons why anyone gives a damn about YouTube TV.  And now Alphabet just shot it's self in the junk to appease the ad men that everyone already hates.  Good job.",TechReviews,0.65,5,Very Positive,Commerical Skip
20-04-2017,">""If a show is available on-demand, viewers won\'t be able to skip ads, even if they recorded the episode on DVR.""",TechReviews,0.45,4,Positive,Commerical Skip
20-04-2017,"If a show is available on-demand, viewers won't be able to skip ads, even if they recorded the episode on DVR",TechReviews,0.45,4,Positive,Commerical Skip
20-04-2017,"If we DVR the DVR, then we can skip ads.  Of course they\'ll probably find some way to prevent the DVRR from skipping ads.  We\'ll respond with a DVRRR, pronounced ""diver"".  What\'s it diving for?  Turtles, all the way down.",TechReviews,-0.155555556,2,Negative,Commerical Skip
20-04-2017,"Right now what I do is I use a downloader to download youtube videos (just normal youtube) and then I can skip interstitial ads by simply dragging the slider. I do have to download them, but I watch most youtube at 360p because who cares so that's not a big deal.",TechReviews,0.187142857,3,Neutral,Commerical Skip
20-04-2017,I love skip mode..this is a great feature.,TechReviews,0.65,5,Very Positive,Commerical Skip
20-04-2017,It's manual tagging. Seems TiVo is trying to avoid some of the commercial skipping lawsuits of the 2012-2014 period.,TechReviews,0,3,Neutral,Commerical Skip
20-04-2017,"I was really impressed when watching a mythbusters episode that it stopped for the short 30sec ""outtake"" that is buried in the ads, then I was able to skip again to the rest of the actual show.",TechReviews,0.375,4,Positive,Commerical Skip
20-04-2017,"Ok, I've got a few questions about skip mode.  If i'm watching a show recorded on my roamio that was recorded on another tivo (series 4, 4 tuner) via Multi room viewing can i still use the skip mode?  Also, will my TiVo mini allow me to skip if it is playing back shows from a roamio that has skip mode?",TechReviews,0.1,3,Neutral,Commerical Skip
20-04-2017,I can answer the second part and definitely say that shows recorded on my Roamio Pro are skip mode enabled from my Tivo Minis.,TechReviews,0,3,Neutral,Commerical Skip
20-04-2017,"Congrats!  It\'s funny now when we watch a show, and try to skip, and it\'s not available...  ""Aww man, i gotta fast forward?!?""   LOL!",TechReviews,0.32,4,Positive,Commerical Skip
20-04-2017,eality tv is way better in dbl time plus skip mode,TechReviews,0.5,5,Very Positive,Commerical Skip
20-04-2017,", the Bolt is a funky arc-shaped white box that looks different from anything else near your HDTV. Despite being smaller than TiVo's older DVRs -- or whatever cable box you probably have -- it's eye-catching enough for visitors to stop and ask what you're watching TV on. Looks aside, Bolt's main claim to fame will definitely be its ability to bypass commercials with a new SkipMode (No more hidden 30 second skip! ",TechReviews,0.012752525,3,Neutral,Commerical Skip
20-04-2017,"he biggest changes however, are in the software. With ""SkipMode"" TiVo drops in a feature featured its old competitor ",TechReviews,0.1,3,Neutral,Commerical Skip
20-04-2017," DVRs. It works just like it sounds, when you\'re watching a recorded program, a green icon will pop up and prompt you to hit the D"" button to skip commercials. Easy, right? Right, but there are some limitations. TiVo is managing this by basically having people watch the programs on certain networks (the top 20 or so most popular, between 4PM and midnight) and mark where the actual show begins and the commercials end. Your Bolt downloads the information, and is ready for skipping at will shortly after the shows are recorded. You\'ll know which shows have commercials that can be skipped, because they\'ve got a big green skip button in the guide now. The only bad news? SkipMode is not being ported back to older DVRs, but it should work on the Mini (as long as it\'s connected to a Bolt.)",TechReviews,0.113095238,3,Neutral,Commerical Skip
20-04-2017,"We tried it out and everything worked without a hitch. TiVo's scheme covers the lions share of our primetime TV programming, and being able to easily skip commercials can make it easier to blow through shows quickly. In that same vein, TiVo is also adding QuickMode (unlike SkipMode, this will be available for the Roamio and Premiere), which lets viewers watch recordings sped up by 30 percent, but pitch corrects the audio so it doesn't sound any different. Many of you told us you listened to the old HD Podcast that way, and we can confirm, if you're bingeing on a series to catch up before the finale, it makes things go by faster without seriously compromising the experience.",TechReviews,0.233333333,3,Neutral,Commerical Skip
