Date,text,DataScource,Polarity,SentimentScore,Sentiment
15-04-2017,iVo Nearing Wider Deployment of \xe2\x80\x98Project Hydra\xe2\x80\x99 UI ...,TechReviews,0,3,Neutral
15-04-2017,"If a move toward field trials offers any indication, TiVo appears to be inching toward the wider rollout of a new user interface code-named \xe2\x80\x9cProject Hydra ...",TechReviews,0.118181818,3,Neutral
15-04-2017,6/11/2017\xc2\xa0\xc2\xb7 if not I think it is time to switch to Cable with a new Tivo Bolt Vox and the new Hydra interface. Perhaps you should read the Tivo forums first - a...,TechReviews,0.174242424,3,Neutral
15-04-2017,ew Tivo Hydra Interface In Action 2017 - Elsevier ...,TechReviews,0.1,3,Neutral
15-04-2017,"ew TiVo Hydra Interface In Action. It is pretty easy in my house - if it is a school year and during the day, the user is likely my wife. If it is a weekend or ...",TechReviews,0.195833333,3,Neutral
15-04-2017,iVo Nearing Wider Deployment of \xe2\x80\x98Project Hydra\xe2\x80\x99 UI ,TechReviews,0,3,Neutral
15-04-2017,"\n                                \n                               If you haven't owned/used @TiVo in the last 10 years, we'd love your help testing something new: https://t.co/XwHGYAGMzT \xe2\x80\x94 TiVo Margret Schmidt (@tivodesign) June 6, 2017 A TiVo official confirmed that this is for a beta trial of the Project Hydra user ... \n                                ",TechReviews,0.259090909,4,Positive
15-04-2017,"I'll tell you what I find funny, here people are constantly complaining about why doesn't DirecTV use a smaller guide font and put more data in.  TiVo does just that with Hydra  (10 channels/2 hours) and over at TCF there are a ton of complaints that the guide is too small.  You will never please everyone.",TechReviews,0.1,3,Neutral
15-04-2017,"\r\n\t\t\t\t\t\tI\'ve had the new ""Hydra"" GUI on my TiVo Bolt for a few days now.  I like it.  Less childish than the old TiVo UI.  The old TiVo UI always seemed cartoony/childish to me.\r\n\t\t\t\t\t",TechReviews,-0.038383838,2,Negative
15-04-2017,"I was actually considering adding it, but with the new Hydra interface on TiVo they're removing the ability to transfer shows from PC to TiVo. TiVo to PC still works, but who knows for how much longer. Not sure I want to put much more effort into someing TiVo seems to be phasing out.",TechReviews,0.117272727,3,Neutral
15-04-2017,"I hadn't read that about Hydra.  I was kind of looking forward to Hydra.  I upgraded my Elite to a Bolt a month or so ago and love it.  I still rely heavily on the ability to pull stuff off the TiVo, edit with VRD, and drop onto my Plex server.  If they remove the TiVo->PC transfer then the TiVo becomes MUCH less useful to me.  At that point I could drop cable and just move to all streaming.",TechReviews,0.206666667,3,Neutral
15-04-2017,"The good news is I've upgraded both to Hydra and can still pull shows.  And there's discussion in the TiVo forum that the PC upload to TiVo functionality may simply not be complete yet.  However, given that they've really stopped working with the developer community, I'm not super hopeful that things will get better.  I'm hoping they at least stay as they are.",TechReviews,0.147222222,3,Neutral
15-04-2017,We have known for some time that the new voice remote and new Hydra user interface were on the way. ,TechReviews,0.057575758,3,Neutral
15-04-2017,"When kickass went down, people said it's like hydra. But I can't figure out where the new heads are. I'm down to piratebay and usenet only.",TechReviews,-0.043686869,2,Negative
20-07-2016,"Hawkey\'s team is responsible for TiVo\'s UI (whether it\'s a box, or mobile app, or streamer). He described how TiVo now sells their software to companies like Virgin Media and RCN. ""They want it for DVR recording, multi-room systems and more,"" he explained. They announced their new Hydra system at IBC.",TechReviews,0.278787879,4,Positive
26-04-2017,"ummary : TiVo TCDA95000 MINI VOX Streaming Media Player, 4K UHD, With Voice Remote running the new Hydra UI! Also a comparison with the old Gen 1 Tivo Mini. by ...",TechReviews,0.056818182,3,Neutral
26-04-2017,iVo Suggestions builds a record of your favorite channels and shows. Providing personal ratings feedback is as simple as hitting the ,TechReviews,0.166666667,3,Neutral
26-04-2017,"When a TiVo DVR has available space, it automatically records TiVo Suggestions. At first, these recordings are chosen from a generic group of popular items. To influence TiVo Suggestions, you can rate any show-whether it\xe2\x80\x99s live, recorded, or listed in the program guide-by pressing the ",TechReviews,0.277272727,4,Positive
26-04-2017,he TiVo device never records suggestions instead of events you have chosen to record in some other way.,TechReviews,-0.125,2,Negative
26-04-2017,ettings & Messages > User Preferences >\xc2\xa0TiVo Suggestions,TechReviews,0,3,Neutral
26-04-2017,\n\n\n\n\n\n\t\t\t\t\tI tried giving the updated TiVo suggestions a chance but they just plain suck. Its been a few months now and every day I come home from work I spend a few minutes thumbs-downing shows and deleting them. ,TechReviews,-0.204761905,2,Negative
26-04-2017,\r\nOverall I'm just really upset that we cant go back to the old suggestions system. It would give me more of the shows I thumbs-up'd rather than trying to forcing me to widen my horizons and watch reality tv and telemundo.\n\t\t\t\t\t,TechReviews,0.2,3,Neutral
26-04-2017,"\n\t\t\t\t\t\n\n\n\n\n\n\n\t\t\t\t\tIn this case, just stop auto recording the suggestions.  Then go through the suggestions menu and select the ones you want.\n\t\t\t\t\t",TechReviews,0,3,Neutral
26-04-2017,\n\t\t\t\t\t\n\n\n\n\n\n\n\t\t\t\t\tBe sure to give 2 or 3 thumbs up to the ones you like. I notice 1 thumb up suggestions don't get recorded.\n\t\t\t\t\t,TechReviews,0.5,5,Very Positive
26-04-2017,"\r\nHowever, this is how suggestions work.....they look at your current thumbs up, and suggest different shows based on them.",TechReviews,0,3,Neutral
26-04-2017,"\r\nI personally prefer this method over, 'record what I thumbs up', because I could just setup season passes for those known shows.  What I'm looking for is new shows....ie....suggestions.",TechReviews,0.068181818,3,Neutral
26-04-2017,"\r\nI personally don't manually give shows thumbs up or down, so it basing it's suggestions off things I have setup explicit recordings/season passes for.",TechReviews,-0.077777778,2,Negative
26-04-2017,"\r\nBy the way....If you haven't already...I'd turn on grouping on your now playing list.  This puts all the suggestions in one folder and you probably won't feel the need to go thru and clean things up, as they will be replaced with new suggestions.\n\t\t\t\t\t",TechReviews,0.251515152,4,Positive
26-04-2017,"\n\n\n\t\t\t\t\tIt would be nice if they could balance the two approaches; I have long wanted triple thumbs up to act as a reliable ultra-low priority SP, i.e. record if it's on & nothing else is on, but don't push out any expired old recordings, and delete yourself before other recordings (but after lower thumbed suggestions) for new To-do list items.  An actual SP doesn't quite substitute; it may push out expired recordings which you don't want it to do.  You could limit # of episodes but maybe you want it to capture as many as it can if there is free space.\n\t\t\t\t\t",TechReviews,0.195170455,3,Neutral
26-04-2017,problem would be how to prioritize the 3 or 10 shows 3 thumbed up.   I like this feature though.  I try and keep a supply of daily show in suggestions but do not watch them all the time  so after a bit the TiVo tries to get something else figuring I am not interested in Daily Show any more.,TechReviews,0.055,3,Neutral
26-04-2017,\r\nThat is another part of the new suggestions I noticed.  It tries to keep a variety going unless you watch the suggestions a lot.\n\t\t\t\t\t,TechReviews,0.018181818,3,Neutral
26-04-2017,I tried giving the updated TiVo suggestions a chance but they just plain suck.,TechReviews,-0.214285714,2,Negative
26-04-2017,"Have you ever considered the possibility that maybe the suggestions are fine, and it is your taste that sucks?\n\t\t\t\t\t",TechReviews,0.416666667,4,Positive
26-04-2017,"Have you ever considered the possibility that maybe the suggestions are fine, and it is your taste that sucks?",TechReviews,0.058333333,3,Neutral
26-04-2017,\n\t\t\t\t\t\n\n\n\n\n\n\n\t\t\t\t\tDump suggestions...and follow the tagline/signature line I've had for the past 4-5 years since they added wishlists...\n\t\t\t\t\t,TechReviews,-0.25,2,Negative
26-04-2017,\n\t\t\t\t\t\n\n\n\n\n\n\n\t\t\t\t\tI don't understand why people take suggestions so seriously. As long as your programs are grouped they're out of the way and a nice set of programs to browse through for fun. Try choosing your own shows to record if you're going to be so picky!\n\t\t\t\t\t,TechReviews,0.3625,4,Positive
26-04-2017,"\n\t\t\t\t\t\n\n\n\n\n\n\n\t\t\t\t\tIf you don't watch Telemundo and don't want Suggestions from it, remove it manually from Channels I Receive (or whatever that's called now).  You can still manually tune it if you get a wild hair, but the TiVo blissfully ignores it.\n\t\t\t\t\t",TechReviews,0.1,3,Neutral
26-04-2017,This area is to offer suggestions and to provide feedback on the TiVo Community Forum's software. This area is not to be used to discuss forum rules or to complain about forum actions in regards to posts or users.,TechReviews,0,3,Neutral
26-04-2017,My previous TiVo box was replaced due to overheating issues and since receiving the replacement box I've haven't noticed any programmes are being recorded under 'suggestions' nor 'HD' unlike the first box which seemed to be recording stuff regularly.,TechReviews,-0.010416667,2,Negative
26-04-2017,"\n\t\t\t\n\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\tThere is a problem with suggestions not recording, I and many others are having this problem",TechReviews,0.5,5,Very Positive
26-04-2017,"Only reason why I ask is when I had the first gen TiVo the dam thing would record suggestions every day, now that iv upgraded to the v6 it started to record things then about 2 months ago it stoped, iv tried turning off suggestions and back on, cleared thumb ratings and suggestions even deleted the box to start fresh.. still nothing!",TechReviews,0.15625,3,Neutral
26-04-2017,I've recorded more shows since we last messaged each other but still there are no recorded suggestions.I was definitely getting about two or three suggested recordings every day.I thought i'd contact you again in case you had any idea whether ( as others have had the same problem and say it's a problem at Virgin's end) ultimately Virgin should replace the box again?,TechReviews,0.0625,3,Neutral
26-04-2017,"As others have pointed out, there is a problem with the boxes not recording suggestions. It only affects a small number of customers and it seems to be more common on the V6 boxes. As far as I know, they haven't pin-pointed the cause\xc2\xa0but it's likely a software issue. The fault reference is ",TechReviews,0.008333333,3,Neutral
26-04-2017,"Do check your settings though and make sure suggestions are set to record and the power settings are set to 'Snooze (suggestions on)' or 'Always on'. Turning off suggestions, rebooting the box and then turning them back on again has also been suggested.",TechReviews,0.25,4,Positive
